date,tank,tag,type,ymd,variable,value
2023-11-28T15:25:00Z,T7,10043,tank,2023-11-28,dic,2152.8330780017877
2023-11-28T15:25:00Z,T7,10043,tank,2023-11-28,ta,2441.139422797766
2023-11-28T15:25:00Z,T7,10043,tank,2023-11-28,spec_pHCorrected,7.9816477208825285
2023-11-28T15:25:00Z,T7,10043,tank,2023-11-28,ph_calc,7.985751001946103
2023-11-28T15:25:00Z,T7,10043,tank,2023-11-28,CO2,13.454979414062622
2023-11-28T15:25:00Z,T7,10043,tank,2023-11-28,pCO2,506.4407607064744
2023-11-28T15:25:00Z,T7,10043,tank,2023-11-28,HCO3,1925.0542925637687
2023-11-28T15:25:00Z,T7,10043,tank,2023-11-28,CO3,214.3238060239559
2023-11-28T15:25:00Z,T7,10043,tank,2023-11-28,OmegaAragonite,3.4985988892081585
2023-11-28T15:27:00Z,T8,10014,tank,2023-11-28,temp.ERL,28.0166
2023-11-28T15:27:00Z,T8,10014,tank,2023-11-28,pH.ERL,7.94298
2023-11-28T15:27:00Z,T8,10014,tank,2023-11-28,sal,32.82014031512353
2023-11-28T15:27:00Z,T8,10014,tank,2023-11-28,dic,2153.1496649838355
2023-11-28T15:27:00Z,T8,10014,tank,2023-11-28,ta,2437.4026220901474
2023-11-28T15:27:00Z,T8,10014,tank,2023-11-28,spec_pHCorrected,7.956140612555091
2023-11-28T15:27:00Z,T8,10014,tank,2023-11-28,ph_calc,7.9810729904336775
2023-11-28T15:27:00Z,T8,10014,tank,2023-11-28,CO2,13.634776858482358
2023-11-28T15:27:00Z,T8,10014,tank,2023-11-28,pCO2,513.030602537934
2023-11-28T15:27:00Z,T8,10014,tank,2023-11-28,HCO3,1927.820009175923
2023-11-28T15:27:00Z,T8,10014,tank,2023-11-28,CO3,211.69487894943092
2023-11-28T15:27:00Z,T8,10014,tank,2023-11-28,OmegaAragonite,3.459218980019927
2023-11-28T15:29:00Z,loop,10058,loop,2023-11-28,temp.ERL,25.0889
2023-11-28T15:29:00Z,loop,10058,loop,2023-11-28,pH.ERL,NA
2023-11-28T15:29:00Z,loop,10058,loop,2023-11-28,sal,32.28330039418406
2023-11-28T15:29:00Z,loop,10058,loop,2023-11-28,dic,2228.136291026001
2023-11-28T15:29:00Z,loop,10058,loop,2023-11-28,ta,2447.961174895038
2023-11-28T15:29:00Z,loop,10058,loop,2023-11-28,spec_pHCorrected,7.880707276248686
2023-11-28T15:29:00Z,loop,10058,loop,2023-11-28,ph_calc,7.911684177876261
2023-11-28T15:29:00Z,loop,10058,loop,2023-11-28,CO2,17.981845219199784
2023-11-28T15:29:00Z,loop,10058,loop,2023-11-28,pCO2,627.8683404229722
2023-11-28T15:29:00Z,loop,10058,loop,2023-11-28,HCO3,2040.7000091232303
2023-11-28T15:29:00Z,loop,10058,loop,2023-11-28,CO3,169.4544366835709
2023-11-28T15:29:00Z,loop,10058,loop,2023-11-28,OmegaAragonite,2.7345629195877392
2023-12-07T14:48:00Z,T5,10088,tank,2023-12-07,temp.ERL,28.0228
2023-12-07T14:48:00Z,T5,10088,tank,2023-12-07,pH.ERL,8.00049
2023-12-07T14:48:00Z,T5,10088,tank,2023-12-07,sal,34.7942071128029
2023-12-07T14:48:00Z,T5,10088,tank,2023-12-07,dic,2112.9591007597687
2023-12-07T14:48:00Z,T5,10088,tank,2023-12-07,ta,2425.82175005371
2023-12-07T14:48:00Z,T5,10088,tank,2023-12-07,spec_pHCorrected,8.031781708546147
2023-12-07T14:48:00Z,T5,10088,tank,2023-12-07,ph_calc,8.005299791459958
2023-12-07T14:48:00Z,T5,10088,tank,2023-12-07,CO2,12.312974488391843
2023-12-07T14:48:00Z,T5,10088,tank,2023-12-07,pCO2,468.01993139435245
2023-12-07T14:48:00Z,T5,10088,tank,2023-12-07,HCO3,1872.7999394131125
2023-12-07T14:48:00Z,T5,10088,tank,2023-12-07,CO3,227.8461868582644
2023-12-07T14:48:00Z,T5,10088,tank,2023-12-07,OmegaAragonite,3.6758305850942024
2023-12-07T14:50:00Z,T6,10001,tank,2023-12-07,temp.ERL,27.9681
2023-12-07T14:50:00Z,T6,10001,tank,2023-12-07,pH.ERL,8.03855
2023-12-07T14:50:00Z,T6,10001,tank,2023-12-07,sal,34.78378996176418
2023-12-07T14:50:00Z,T6,10001,tank,2023-12-07,dic,2091.4700248993963
2023-12-07T14:50:00Z,T6,10001,tank,2023-12-07,ta,2423.417615616852
2023-12-07T14:50:00Z,T6,10001,tank,2023-12-07,spec_pHCorrected,8.034117629100308
2023-12-07T14:50:00Z,T6,10001,tank,2023-12-07,ph_calc,8.036967362802129
2023-12-07T14:50:00Z,T6,10001,tank,2023-12-07,CO2,11.258582461073354
2023-12-07T14:50:00Z,T6,10001,tank,2023-12-07,pCO2,427.362364681974
2023-12-07T14:50:00Z,T6,10001,tank,2023-12-07,HCO3,1839.9620440548417
2023-12-07T14:50:00Z,T6,10001,tank,2023-12-07,CO3,240.24939838348106
2023-12-07T14:50:00Z,T6,10001,tank,2023-12-07,OmegaAragonite,3.875089219473779
2023-12-07T14:52:00Z,T7,10081,tank,2023-12-07,temp.ERL,27.986
2023-12-07T14:52:00Z,T7,10081,tank,2023-12-07,pH.ERL,8.03557
2023-12-07T14:52:00Z,T7,10081,tank,2023-12-07,sal,34.857278219722964
2023-12-07T14:52:00Z,T7,10081,tank,2023-12-07,dic,2103.1628342289923
2023-12-07T14:52:00Z,T7,10081,tank,2023-12-07,ta,2416.3173090677847
2023-12-07T14:52:00Z,T7,10081,tank,2023-12-07,spec_pHCorrected,8.052861240294241
2023-12-07T14:52:00Z,T7,10081,tank,2023-12-07,ph_calc,8.006963245209151
2023-12-07T14:52:00Z,T7,10081,tank,2023-12-07,CO2,12.206032281009213
2023-12-07T14:52:00Z,T7,10081,tank,2023-12-07,pCO2,463.69674588307396
2023-12-07T14:52:00Z,T7,10081,tank,2023-12-07,HCO3,1863.3618235644765
2023-12-07T14:52:00Z,T7,10081,tank,2023-12-07,CO3,227.5949783835068
2023-12-07T14:52:00Z,T7,10081,tank,2023-12-07,OmegaAragonite,3.669450227218543
2023-12-07T14:54:00Z,T8,10066,tank,2023-12-07,temp.ERL,28.0293
2023-12-07T14:54:00Z,T8,10066,tank,2023-12-07,pH.ERL,8.04727
2023-12-07T14:54:00Z,T8,10066,tank,2023-12-07,sal,34.7975188724155
2023-12-07T14:54:00Z,T8,10066,tank,2023-12-07,dic,2089.0853302589153
2023-12-07T14:54:00Z,T8,10066,tank,2023-12-07,ta,2423.355074359368
2023-12-07T14:54:00Z,T8,10066,tank,2023-12-07,spec_pHCorrected,8.037740590873538
2023-12-07T14:54:00Z,T8,10066,tank,2023-12-07,ph_calc,8.03951543662251
2023-12-07T14:54:00Z,T8,10066,tank,2023-12-07,CO2,11.155833155376065
2023-12-07T14:54:00Z,T8,10066,tank,2023-12-07,pCO2,424.1092959380273
2023-12-07T14:54:00Z,T8,10066,tank,2023-12-07,HCO3,1836.1548950539511
2023-12-07T14:54:00Z,T8,10066,tank,2023-12-07,CO3,241.7746020495882
2023-12-07T14:54:00Z,T8,10066,tank,2023-12-07,OmegaAragonite,3.9005814755904495
2023-12-07T15:00:00Z,loop,10052,loop,2023-12-07,temp.ERL,24.1536
2023-12-07T15:00:00Z,loop,10052,loop,2023-12-07,pH.ERL,NA
2023-12-07T15:00:00Z,loop,10052,loop,2023-12-07,sal,35.091756415229256
2023-12-07T15:00:00Z,loop,10052,loop,2023-12-07,dic,2133.9818389244992
2023-12-07T15:00:00Z,loop,10052,loop,2023-12-07,ta,2410.151908928495
2023-12-07T15:00:00Z,loop,10052,loop,2023-12-07,spec_pHCorrected,8.00679052172793
2023-12-07T15:00:00Z,loop,10052,loop,2023-12-07,ph_calc,8.000206746732779
2023-12-07T15:00:00Z,loop,10052,loop,2023-12-07,CO2,13.702488921760084
2023-12-07T15:00:00Z,loop,10052,loop,2023-12-07,pCO2,474.0916906964418
2023-12-07T15:00:00Z,loop,10052,loop,2023-12-07,HCO3,1918.6104989370774
2023-12-07T15:00:00Z,loop,10052,loop,2023-12-07,CO3,201.66885106566153
2023-12-07T15:00:00Z,loop,10052,loop,2023-12-07,OmegaAragonite,3.186402197231176
2023-12-12T15:50:00Z,T5,10030,tank,2023-12-12,temp.ERL,27.9342
2023-12-12T15:50:00Z,T5,10030,tank,2023-12-12,pH.ERL,8.00314
2023-12-12T15:50:00Z,T5,10030,tank,2023-12-12,sal,34.19398903915077
2023-12-12T15:50:00Z,T5,10030,tank,2023-12-12,dic,2139.030545018856
2023-12-12T15:50:00Z,T5,10030,tank,2023-12-12,ta,2444.8413193034694
2023-12-12T15:50:00Z,T5,10030,tank,2023-12-12,spec_pHCorrected,8.026205961115505
2023-12-12T15:50:00Z,T5,10030,tank,2023-12-12,ph_calc,7.999826601267223
2023-12-12T15:50:00Z,T5,10030,tank,2023-12-12,CO2,12.745449718786785
2023-12-12T15:50:00Z,T5,10030,tank,2023-12-12,pCO2,481.9683765840793
2023-12-12T15:50:00Z,T5,10030,tank,2023-12-12,HCO3,1901.6996367229929
2023-12-12T15:50:00Z,T5,10030,tank,2023-12-12,CO3,224.58545857707617
2023-12-12T15:50:00Z,T5,10030,tank,2023-12-12,OmegaAragonite,3.6363386451195985
2023-12-12T15:51:00Z,T6,10045,tank,2023-12-12,temp.ERL,27.9657
2023-12-12T15:51:00Z,T6,10045,tank,2023-12-12,pH.ERL,8.0285
2023-12-12T15:51:00Z,T6,10045,tank,2023-12-12,sal,34.221872789609435
2023-12-12T15:51:00Z,T6,10045,tank,2023-12-12,dic,2127.762997146046
2023-12-12T15:51:00Z,T6,10045,tank,2023-12-12,ta,2445.035291384589
2023-12-12T15:51:00Z,T6,10045,tank,2023-12-12,spec_pHCorrected,8.04011957098217
2023-12-12T15:51:00Z,T6,10045,tank,2023-12-12,ph_calc,8.017523563338736
2023-12-12T15:51:00Z,T6,10045,tank,2023-12-12,CO2,12.109875349132539
2023-12-12T15:51:00Z,T6,10045,tank,2023-12-12,pCO2,458.3432974975424
2023-12-12T15:51:00Z,T6,10045,tank,2023-12-12,HCO3,1883.5448002099508
2023-12-12T15:51:00Z,T6,10045,tank,2023-12-12,CO3,232.10832158696266
2023-12-12T15:51:00Z,T6,10045,tank,2023-12-12,OmegaAragonite,3.7580808975246267
2023-12-12T15:52:00Z,T7,10057,tank,2023-12-12,temp.ERL,27.9858
2023-12-12T15:52:00Z,T7,10057,tank,2023-12-12,pH.ERL,7.97945
2023-12-12T15:52:00Z,T7,10057,tank,2023-12-12,sal,34.18777592273906
2023-12-12T15:52:00Z,T7,10057,tank,2023-12-12,dic,2154.640454584099
2023-12-12T15:52:00Z,T7,10057,tank,2023-12-12,ta,2448.98155067884
2023-12-12T15:52:00Z,T7,10057,tank,2023-12-12,spec_pHCorrected,7.978114444144553
2023-12-12T15:52:00Z,T7,10057,tank,2023-12-12,ph_calc,7.97959330789885
2023-12-12T15:52:00Z,T7,10057,tank,2023-12-12,CO2,13.497182209458103
2023-12-12T15:52:00Z,T7,10057,tank,2023-12-12,pCO2,511.0078990325879
2023-12-12T15:52:00Z,T7,10057,tank,2023-12-12,HCO3,1923.9039286817078
2023-12-12T15:52:00Z,T7,10057,tank,2023-12-12,CO3,217.23934369293335
2023-12-12T15:52:00Z,T7,10057,tank,2023-12-12,OmegaAragonite,3.5185165160581566
2023-12-12T15:53:00Z,T8,10065,tank,2023-12-12,temp.ERL,27.9924
2023-12-12T15:53:00Z,T8,10065,tank,2023-12-12,pH.ERL,8.00859
2023-12-12T15:53:00Z,T8,10065,tank,2023-12-12,sal,34.26514868403595
2023-12-12T15:53:00Z,T8,10065,tank,2023-12-12,dic,2152.7353009433555
2023-12-12T15:53:00Z,T8,10065,tank,2023-12-12,ta,2454.5968163074695
2023-12-12T15:53:00Z,T8,10065,tank,2023-12-12,spec_pHCorrected,8.003197498116364
2023-12-12T15:53:00Z,T8,10065,tank,2023-12-12,ph_calc,7.9901669333763605
2023-12-12T15:53:00Z,T8,10065,tank,2023-12-12,CO2,13.11737665456214
2023-12-12T15:53:00Z,T8,10065,tank,2023-12-12,pCO2,496.90121103197674
2023-12-12T15:53:00Z,T8,10065,tank,2023-12-12,HCO3,1917.3312466953662
2023-12-12T15:53:00Z,T8,10065,tank,2023-12-12,CO3,222.28667759342707
2023-12-12T15:53:00Z,T8,10065,tank,2023-12-12,OmegaAragonite,3.5985324653371733
2023-12-12T15:56:00Z,loop,10033,loop,2023-12-12,temp.ERL,23.3095
2023-12-12T15:56:00Z,loop,10033,loop,2023-12-12,pH.ERL,NA
2023-12-12T15:56:00Z,loop,10033,loop,2023-12-12,sal,34.268738648326284
2023-12-12T15:56:00Z,loop,10033,loop,2023-12-12,dic,2199.560095655503
2023-12-12T15:56:00Z,loop,10033,loop,2023-12-12,ta,2439.23426806224
2023-12-12T15:56:00Z,loop,10033,loop,2023-12-12,spec_pHCorrected,7.9684726738110365
2023-12-12T15:56:00Z,loop,10033,loop,2023-12-12,ph_calc,7.9527869931667
2023-12-12T15:56:00Z,loop,10033,loop,2023-12-12,CO2,16.340690572360455
2023-12-12T15:56:00Z,loop,10033,loop,2023-12-12,pCO2,550.7907652952349
2023-12-12T15:56:00Z,loop,10033,loop,2023-12-12,HCO3,2003.6354101139702
2023-12-12T15:56:00Z,loop,10033,loop,2023-12-12,CO3,179.5839949691727
2023-12-12T15:56:00Z,loop,10033,loop,2023-12-12,OmegaAragonite,2.8415626520769504
2023-12-19T15:32:00Z,T5,10002,tank,2023-12-19,temp.ERL,28.0041
2023-12-19T15:32:00Z,T5,10002,tank,2023-12-19,pH.ERL,8.03168
2023-12-19T15:32:00Z,T5,10002,tank,2023-12-19,sal,33.96681836160359
2023-12-19T15:32:00Z,T5,10002,tank,2023-12-19,dic,2128.690736099619
2023-12-19T15:32:00Z,T5,10002,tank,2023-12-19,ta,2436.9520866907856
2023-12-19T15:32:00Z,T5,10002,tank,2023-12-19,spec_pHCorrected,8.01851580873611
2023-12-19T15:32:00Z,T5,10002,tank,2023-12-19,ph_calc,8.006809104800263
2023-12-19T15:32:00Z,T5,10002,tank,2023-12-19,CO2,12.473385433487852
2023-12-19T15:32:00Z,T5,10002,tank,2023-12-19,pCO2,471.92419152907246
2023-12-19T15:32:00Z,T5,10002,tank,2023-12-19,HCO3,1890.0237236600415
2023-12-19T15:32:00Z,T5,10002,tank,2023-12-19,CO3,226.19362700608968
2023-12-19T15:32:00Z,T5,10002,tank,2023-12-19,OmegaAragonite,3.6692644400921184
2023-12-19T15:33:00Z,T6,10028,tank,2023-12-19,temp.ERL,27.9979
2023-12-19T15:33:00Z,T6,10028,tank,2023-12-19,pH.ERL,8.03788
2023-12-19T15:33:00Z,T6,10028,tank,2023-12-19,sal,34.10321877547487
2023-12-19T15:33:00Z,T6,10028,tank,2023-12-19,dic,2106.4378618557007
2023-12-19T15:33:00Z,T6,10028,tank,2023-12-19,ta,2435.183339777866
2023-12-19T15:33:00Z,T6,10028,tank,2023-12-19,spec_pHCorrected,8.039192899811725
2023-12-19T15:33:00Z,T6,10028,tank,2023-12-19,ph_calc,8.038254828391443
2023-12-19T15:33:00Z,T6,10028,tank,2023-12-19,CO2,11.378844862578942
2023-12-19T15:33:00Z,T6,10028,tank,2023-12-19,pCO2,430.7465958142177
2023-12-19T15:33:00Z,T6,10028,tank,2023-12-19,HCO3,1855.5990079215878
2023-12-19T15:33:00Z,T6,10028,tank,2023-12-19,CO3,239.4600090715336
2023-12-19T15:33:00Z,T6,10028,tank,2023-12-19,OmegaAragonite,3.8808461868902726
2023-12-19T15:35:00Z,T7,10035,tank,2023-12-19,temp.ERL,27.9833
2023-12-19T15:35:00Z,T7,10035,tank,2023-12-19,pH.ERL,8.03222
2023-12-19T15:35:00Z,T7,10035,tank,2023-12-19,sal,34.02190434110096
2023-12-19T15:35:00Z,T7,10035,tank,2023-12-19,dic,2119.3354864610596
2023-12-19T15:35:00Z,T7,10035,tank,2023-12-19,ta,2440.0884076126304
2023-12-19T15:35:00Z,T7,10035,tank,2023-12-19,spec_pHCorrected,8.053613078779598
2023-12-19T15:35:00Z,T7,10035,tank,2023-12-19,ph_calc,8.02609334773668
2023-12-19T15:35:00Z,T7,10035,tank,2023-12-19,CO2,11.823370556182047
2023-12-19T15:35:00Z,T7,10035,tank,2023-12-19,pCO2,447.2340385337819
2023-12-19T15:35:00Z,T7,10035,tank,2023-12-19,HCO3,1873.0462701081701
2023-12-19T15:35:00Z,T7,10035,tank,2023-12-19,CO3,234.4658457967079
2023-12-19T15:35:00Z,T7,10035,tank,2023-12-19,OmegaAragonite,3.801649405789796
2023-12-19T15:30:00Z,T8,10059,tank,2023-12-19,temp.ERL,28.0145
2023-12-19T15:30:00Z,T8,10059,tank,2023-12-19,pH.ERL,7.99531
2023-12-19T15:30:00Z,T8,10059,tank,2023-12-19,sal,33.934028318955455
2023-12-19T15:30:00Z,T8,10059,tank,2023-12-19,dic,2131.573321014674
2023-12-19T15:30:00Z,T8,10059,tank,2023-12-19,ta,2437.8868470530974
2023-12-19T15:30:00Z,T8,10059,tank,2023-12-19,spec_pHCorrected,8.011633701110721
2023-12-19T15:30:00Z,T8,10059,tank,2023-12-19,ph_calc,8.003747511965567
2023-12-19T15:30:00Z,T8,10059,tank,2023-12-19,CO2,12.589185053277367
2023-12-19T15:30:00Z,T8,10059,tank,2023-12-19,pCO2,476.3444630941943
2023-12-19T15:30:00Z,T8,10059,tank,2023-12-19,HCO3,1893.995846098589
2023-12-19T15:30:00Z,T8,10059,tank,2023-12-19,CO3,224.98828986280756
2023-12-19T15:30:00Z,T8,10059,tank,2023-12-19,OmegaAragonite,3.650702300361465
2023-12-19T15:38:00Z,loop,10063,loop,2023-12-19,temp.ERL,23.038
2023-12-19T15:38:00Z,loop,10063,loop,2023-12-19,pH.ERL,NA
2023-12-19T15:38:00Z,loop,10063,loop,2023-12-19,sal,34.214692489664166
2023-12-19T15:38:00Z,loop,10063,loop,2023-12-19,dic,2203.3121760801873
2023-12-19T15:38:00Z,loop,10063,loop,2023-12-19,ta,2429.972444656779
2023-12-19T15:38:00Z,loop,10063,loop,2023-12-19,spec_pHCorrected,7.924419752824266
2023-12-19T15:38:00Z,loop,10063,loop,2023-12-19,ph_calc,7.933767305487636
2023-12-19T15:38:00Z,loop,10063,loop,2023-12-19,CO2,17.271785593745633
2023-12-19T15:38:00Z,loop,10063,loop,2023-12-19,pCO2,577.8968828568786
2023-12-19T15:38:00Z,loop,10063,loop,2023-12-19,HCO3,2015.110522020328
2023-12-19T15:38:00Z,loop,10063,loop,2023-12-19,CO3,170.92986846611365
2023-12-19T15:38:00Z,loop,10063,loop,2023-12-19,OmegaAragonite,2.702306922660438
2024-01-09T15:36:00Z,T5,10047,tank,2024-01-09,temp.ERL,27.9627
2024-01-09T15:36:00Z,T5,10047,tank,2024-01-09,pH.ERL,7.99412
2024-01-09T15:36:00Z,T5,10047,tank,2024-01-09,sal,34.84741811847584
2024-01-09T15:36:00Z,T5,10047,tank,2024-01-09,dic,2131.4517337436882
2024-01-09T15:36:00Z,T5,10047,tank,2024-01-09,ta,2452.608583281067
2024-01-09T15:36:00Z,T5,10047,tank,2024-01-09,spec_pHCorrected,7.976254427497841
2024-01-09T15:36:00Z,T5,10047,tank,2024-01-09,ph_calc,8.014809943429235
2024-01-09T15:36:00Z,T5,10047,tank,2024-01-09,CO2,12.13358128221786
2024-01-09T15:36:00Z,T5,10047,tank,2024-01-09,pCO2,460.6655640310507
2024-01-09T15:36:00Z,T5,10047,tank,2024-01-09,HCO3,1885.1186875378019
2024-01-09T15:36:00Z,T5,10047,tank,2024-01-09,CO3,234.19946492366802
2024-01-09T15:36:00Z,T5,10047,tank,2024-01-09,OmegaAragonite,3.775727699265006
2024-01-09T15:38:00Z,T6,10011,tank,2024-01-09,temp.ERL,27.9901
2024-01-09T15:38:00Z,T6,10011,tank,2024-01-09,pH.ERL,7.98819
2024-01-09T15:38:00Z,T6,10011,tank,2024-01-09,sal,34.86706828085355
2024-01-09T15:38:00Z,T6,10011,tank,2024-01-09,dic,2120.3608001517523
2024-01-09T15:38:00Z,T6,10011,tank,2024-01-09,ta,2448.47077401183
2024-01-09T15:38:00Z,T6,10011,tank,2024-01-09,spec_pHCorrected,8.012585761952081
2024-01-09T15:38:00Z,T6,10011,tank,2024-01-09,ph_calc,8.025749080308307
2024-01-09T15:38:00Z,T6,10011,tank,2024-01-09,CO2,11.729358887921189
2024-01-09T15:38:00Z,T6,10011,tank,2024-01-09,pCO2,445.6539205038907
2024-01-09T15:38:00Z,T6,10011,tank,2024-01-09,HCO3,1870.0353175182101
2024-01-09T15:38:00Z,T6,10011,tank,2024-01-09,CO3,238.59612374562067
2024-01-09T15:38:00Z,T6,10011,tank,2024-01-09,OmegaAragonite,3.846638963188304
2024-01-09T15:40:00Z,T7,10027,tank,2024-01-09,temp.ERL,28.0007
2024-01-09T15:40:00Z,T7,10027,tank,2024-01-09,pH.ERL,7.97818
2024-01-09T15:40:00Z,T7,10027,tank,2024-01-09,sal,34.8399029591545
2024-01-09T15:40:00Z,T7,10027,tank,2024-01-09,dic,2134.65296822238
2024-01-09T15:40:00Z,T7,10027,tank,2024-01-09,ta,2449.1350478495065
2024-01-09T15:40:00Z,T7,10027,tank,2024-01-09,spec_pHCorrected,7.956535702481947
2024-01-09T15:40:00Z,T7,10027,tank,2024-01-09,ph_calc,8.004199540691381
2024-01-09T15:40:00Z,T7,10027,tank,2024-01-09,CO2,12.47422261574786
2024-01-09T15:40:00Z,T7,10027,tank,2024-01-09,pCO2,474.00929928443986
2024-01-09T15:40:00Z,T7,10027,tank,2024-01-09,HCO3,1892.4648727815309
2024-01-09T15:40:00Z,T7,10027,tank,2024-01-09,CO3,229.71387282510133
2024-01-09T15:40:00Z,T7,10027,tank,2024-01-09,OmegaAragonite,3.7043493115160606
2024-01-09T15:42:00Z,T8,10051,tank,2024-01-09,temp.ERL,28.0344
2024-01-09T15:42:00Z,T8,10051,tank,2024-01-09,pH.ERL,7.98025
2024-01-09T15:42:00Z,T8,10051,tank,2024-01-09,sal,34.96966537348157
2024-01-09T15:42:00Z,T8,10051,tank,2024-01-09,dic,2118.695853090461
2024-01-09T15:42:00Z,T8,10051,tank,2024-01-09,ta,2446.8546748515623
2024-01-09T15:42:00Z,T8,10051,tank,2024-01-09,spec_pHCorrected,8.026497516197457
2024-01-09T15:42:00Z,T8,10051,tank,2024-01-09,ph_calc,8.024132407999746
2024-01-09T15:42:00Z,T8,10051,tank,2024-01-09,CO2,11.744153772103068
2024-01-09T15:42:00Z,T8,10051,tank,2024-01-09,pCO2,446.9190319483508
2024-01-09T15:42:00Z,T8,10051,tank,2024-01-09,HCO3,1868.49532592683
2024-01-09T15:42:00Z,T8,10051,tank,2024-01-09,CO3,238.4563733915282
2024-01-09T15:42:00Z,T8,10051,tank,2024-01-09,OmegaAragonite,3.8425192767207585
2024-01-09T15:46:00Z,loop,10026,loop,2024-01-09,temp.ERL,22.7953
2024-01-09T15:46:00Z,loop,10026,loop,2024-01-09,pH.ERL,NA
2024-01-09T15:46:00Z,loop,10026,loop,2024-01-09,sal,34.72542254382898
2024-01-09T15:46:00Z,loop,10026,loop,2024-01-09,dic,2182.608529714958
2024-01-09T15:46:00Z,loop,10026,loop,2024-01-09,ta,2451.608483059096
2024-01-09T15:46:00Z,loop,10026,loop,2024-01-09,spec_pHCorrected,7.9766583603353025
2024-01-09T15:46:00Z,loop,10026,loop,2024-01-09,ph_calc,8.006728108563799
2024-01-09T15:46:00Z,loop,10026,loop,2024-01-09,CO2,14.283806779542
2024-01-09T15:46:00Z,loop,10026,loop,2024-01-09,pCO2,476.1740795397688
2024-01-09T15:46:00Z,loop,10026,loop,2024-01-09,HCO3,1970.0787190361254
2024-01-09T15:46:00Z,loop,10026,loop,2024-01-09,CO3,198.24600389929063
2024-01-09T15:46:00Z,loop,10026,loop,2024-01-09,OmegaAragonite,3.121237620496124
